start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
147.605,149.568,0,UP,12000,19.05,0.635,55.03333,3,12.7,F1,AA 6061
150.997,152.939,0,DOWN,12000,19.05,0.635,55.03333,3,12.7,F1,AA 6061
156.864,159.872,0,UP,9000,19.05,0.127,35.98333,3,12.7,F1,AA 6061
161.344,164.331,0,DOWN,9000,19.05,0.127,35.98333,3,12.7,F1,AA 6061
166.848,169.408,0,UP,9000,19.05,0.127,42.33333,3,12.7,F1,AA 6061
170.837,173.376,0,DOWN,9000,19.05,0.127,42.33333,3,12.7,F1,AA 6061
175.851,178.069,0,UP,9000,19.05,0.127,48.68333,3,12.7,F1,AA 6061
179.477,181.675,0,DOWN,9000,19.05,0.127,48.68333,3,12.7,F1,AA 6061
184.128,186.091,0,UP,9000,19.05,0.127,55.03333,3,12.7,F1,AA 6061
187.477,189.419,0,DOWN,9000,19.05,0.127,55.03333,3,12.7,F1,AA 6061
192.917,195.883,0,UP,10000,19.05,0.127,35.98333,3,12.7,F1,AA 6061
197.376,200.363,0,DOWN,10000,19.05,0.127,35.98333,3,12.7,F1,AA 6061
202.88,205.419,0,UP,10000,19.05,0.127,42.33333,3,12.7,F1,AA 6061
206.869,209.387,0,DOWN,10000,19.05,0.127,42.33333,3,12.7,F1,AA 6061
211.883,214.08,0,UP,10000,19.05,0.127,48.68333,3,12.7,F1,AA 6061
215.509,217.707,0,DOWN,10000,19.05,0.127,48.68333,3,12.7,F1,AA 6061
220.16,222.101,0,UP,10000,19.05,0.127,55.03333,3,12.7,F1,AA 6061
223.509,225.451,0,DOWN,10000,19.05,0.127,55.03333,3,12.7,F1,AA 6061
229.163,232.128,0,UP,11000,19.05,0.127,35.98333,3,12.7,F1,AA 6061
233.621,236.587,0,DOWN,11000,19.05,0.127,35.98333,3,12.7,F1,AA 6061
239.147,241.621,0,UP,11000,19.05,0.127,42.33333,3,12.7,F1,AA 6061
243.093,245.632,0,DOWN,11000,19.05,0.127,42.33333,3,12.7,F1,AA 6061
248.149,250.304,0,UP,11000,19.05,0.127,48.68333,3,12.7,F1,AA 6061
251.733,253.931,0,DOWN,11000,19.05,0.127,48.68333,3,12.7,F1,AA 6061
256.405,258.347,0,UP,11000,19.05,0.127,55.03333,3,12.7,F1,AA 6061
259.755,261.696,0,DOWN,11000,19.05,0.127,55.03333,3,12.7,F1,AA 6061
265.6,268.565,0,UP,12000,19.05,0.127,35.98333,3,12.7,F1,AA 6061
270.059,273.024,0,DOWN,12000,19.05,0.127,35.98333,3,12.7,F1,AA 6061
275.563,278.101,0,UP,12000,19.05,0.127,42.33333,3,12.7,F1,AA 6061
279.552,282.069,0,DOWN,12000,19.05,0.127,42.33333,3,12.7,F1,AA 6061
284.565,286.763,0,UP,12000,19.05,0.127,48.68333,3,12.7,F1,AA 6061
288.192,290.368,0,DOWN,12000,19.05,0.127,48.68333,3,12.7,F1,AA 6061
292.843,294.784,0,UP,12000,19.05,0.127,55.03333,3,12.7,F1,AA 6061
296.192,298.133,0,DOWN,12000,19.05,0.127,55.03333,3,12.7,F1,AA 6061
