start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
493.547,496.085,0,UP,1900,0.0508,26.67,29.63333,4,50.8,C1,AISI 4140
500.971,503.296,0,DOWN,1900,0.0508,26.67,29.63333,4,50.8,C1,AISI 4140
510.336,513.365,0,UP,1900,0.0508,26.67,33.86667,4,50.8,C1,AISI 4140
516.971,519.04,0,DOWN,1900,0.0508,26.67,33.86667,4,50.8,C1,AISI 4140
526.4,529.941,0,UP,2100,0.0508,26.67,21.16667,4,50.8,C1,AISI 4140
536.256,539.541,0,DOWN,2100,0.0508,26.67,21.16667,4,50.8,C1,AISI 4140
548.011,551.168,0,UP,2100,0.0508,26.67,25.4,4,50.8,C1,AISI 4140
556.416,559.211,0,DOWN,2100,0.0508,26.67,25.4,4,50.8,C1,AISI 4140
566.805,569.771,0,UP,2100,0.0508,26.67,29.63333,4,50.8,C1,AISI 4140
574.208,576.555,0,DOWN,2100,0.0508,26.67,29.63333,4,50.8,C1,AISI 4140
583.595,586.56,0,UP,2100,0.0508,26.67,33.86667,4,50.8,C1,AISI 4140
590.208,592.299,0,DOWN,2100,0.0508,26.67,33.86667,4,50.8,C1,AISI 4140
