start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
187.904,190.955,0,UP,4400,19.05,0.635,19.05,4,12.7,D,AISI 4140
193.301,196.352,0,DOWN,4400,19.05,0.635,19.05,4,12.7,D,AISI 4140
199.68,202.453,0,UP,4400,19.05,0.635,21.16667,4,12.7,D,AISI 4140
204.672,207.424,0,DOWN,4400,19.05,0.635,21.16667,4,12.7,D,AISI 4140
211.648,215.467,0,UP,2900,19.05,0.127,14.81667,4,12.7,D,AISI 4140
218.24,222.037,0,DOWN,2900,19.05,0.127,14.81667,4,12.7,D,AISI 4140
225.749,229.12,0,UP,2900,19.05,0.127,16.93333,4,12.7,D,AISI 4140
231.659,235.008,0,DOWN,2900,19.05,0.127,16.93333,4,12.7,D,AISI 4140
238.528,241.515,0,UP,2900,19.05,0.127,19.05,4,12.7,D,AISI 4140
243.904,246.869,0,DOWN,2900,19.05,0.127,19.05,4,12.7,D,AISI 4140
250.24,252.928,0,UP,2900,19.05,0.127,21.16667,4,12.7,D,AISI 4140
255.189,257.856,0,DOWN,2900,19.05,0.127,21.16667,4,12.7,D,AISI 4140
261.739,265.579,0,UP,3400,19.05,0.127,14.81667,4,12.7,D,AISI 4140
268.331,272.149,0,DOWN,3400,19.05,0.127,14.81667,4,12.7,D,AISI 4140
275.84,279.211,0,UP,3400,19.05,0.127,16.93333,4,12.7,D,AISI 4140
281.749,285.099,0,DOWN,3400,19.05,0.127,16.93333,4,12.7,D,AISI 4140
288.619,291.605,0,UP,3400,19.05,0.127,19.05,4,12.7,D,AISI 4140
293.995,296.981,0,DOWN,3400,19.05,0.127,19.05,4,12.7,D,AISI 4140
300.331,303.04,0,UP,3400,19.05,0.127,21.16667,4,12.7,D,AISI 4140
305.28,307.968,0,DOWN,3400,19.05,0.127,21.16667,4,12.7,D,AISI 4140
311.829,316.075,0,UP,3900,19.05,0.127,14.81667,4,12.7,D,AISI 4140
318.421,322.24,0,DOWN,3900,19.05,0.127,14.81667,4,12.7,D,AISI 4140
325.952,330.155,0,UP,3900,19.05,0.127,16.93333,4,12.7,D,AISI 4140
331.84,335.189,0,DOWN,3900,19.05,0.127,16.93333,4,12.7,D,AISI 4140
338.709,341.696,0,UP,3900,19.05,0.127,19.05,4,12.7,D,AISI 4140
344.085,347.051,0,DOWN,3900,19.05,0.127,19.05,4,12.7,D,AISI 4140
350.443,353.109,0,UP,3900,19.05,0.127,21.16667,4,12.7,D,AISI 4140
355.392,358.059,0,DOWN,3900,19.05,0.127,21.16667,4,12.7,D,AISI 4140
361.877,365.696,0,UP,4400,19.05,0.127,14.81667,4,12.7,D,AISI 4140
368.469,372.288,0,DOWN,4400,19.05,0.127,14.81667,4,12.7,D,AISI 4140
375.979,379.349,0,UP,4400,19.05,0.127,16.93333,4,12.7,D,AISI 4140
381.888,385.237,0,DOWN,4400,19.05,0.127,16.93333,4,12.7,D,AISI 4140
388.757,391.744,0,UP,4400,19.05,0.127,19.05,4,12.7,D,AISI 4140
394.133,397.099,0,DOWN,4400,19.05,0.127,19.05,4,12.7,D,AISI 4140
400.469,403.157,0,UP,4400,19.05,0.127,21.16667,4,12.7,D,AISI 4140
405.419,408.107,0,DOWN,4400,19.05,0.127,21.16667,4,12.7,D,AISI 4140
