start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
419.349,425.131,1,DOWN,11000,38.1,0.0635,18.62667,2,6.35,A,AA 6061
427.904,433.173,1,UP,11000,38.1,0.0635,20.32,2,6.35,A,AA 6061
434.859,440.149,1,DOWN,11000,38.1,0.0635,20.32,2,6.35,A,AA 6061
442.859,447.744,1,UP,11000,38.1,0.0635,22.01333,2,6.35,A,AA 6061
449.365,454.251,1,DOWN,11000,38.1,0.0635,22.01333,2,6.35,A,AA 6061
457.344,463.744,0,UP,12000,38.1,0.0635,16.93333,2,6.35,A,AA 6061
465.472,471.829,0,DOWN,12000,38.1,0.0635,16.93333,2,6.35,A,AA 6061
474.645,480.448,0,UP,12000,38.1,0.0635,18.62667,2,6.35,A,AA 6061
482.133,487.893,0,DOWN,12000,38.1,0.0635,18.62667,2,6.35,A,AA 6061
490.667,496,0,UP,12000,38.1,0.0635,20.32,2,6.35,A,AA 6061
497.621,502.912,0,DOWN,12000,38.1,0.0635,20.32,2,6.35,A,AA 6061
505.621,510.549,0,UP,12000,38.1,0.0635,22.01333,2,6.35,A,AA 6061
512.128,517.013,0,DOWN,12000,38.1,0.0635,22.01333,2,6.35,A,AA 6061
