start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
210.399,216.867,1,UP,11800,28.575,0.1905,16.93333,2,6.35,A,AA 6061
218.475,225.024,0,DOWN,11800,28.575,0.1905,16.93333,2,6.35,A,AA 6061
227.819,233.621,1,UP,11800,28.575,0.1905,18.62667,2,6.35,A,AA 6061
235.405,241.557,0,DOWN,11800,28.575,0.1905,18.62667,2,6.35,A,AA 6061
243.99,249.259,1,UP,11800,28.575,0.1905,20.32,2,6.35,A,AA 6061
250.965,256.256,0,DOWN,11800,28.575,0.1905,20.32,2,6.35,A,AA 6061
258.987,263.936,1,UP,11800,28.575,0.1905,22.01333,2,6.35,A,AA 6061
265.594,270.444,0,DOWN,11800,28.575,0.1905,22.01333,2,6.35,A,AA 6061
274.667,281.003,1,UP,8800,28.575,0.0635,16.93333,2,6.35,A,AA 6061
282.859,289.173,0,DOWN,8800,28.575,0.0635,16.93333,2,6.35,A,AA 6061
292.011,297.771,1,UP,8800,28.575,0.0635,18.62667,2,6.35,A,AA 6061
299.563,305.301,0,DOWN,8800,28.575,0.0635,18.62667,2,6.35,A,AA 6061
308.075,313.365,1,UP,8800,28.575,0.0635,20.32,2,6.35,A,AA 6061
315.093,320.341,0,DOWN,8800,28.575,0.0635,20.32,2,6.35,A,AA 6061
323.093,327.979,1,UP,8800,28.575,0.0635,22.01333,2,6.35,A,AA 6061
329.643,334.507,0,DOWN,8800,28.575,0.0635,22.01333,2,6.35,A,AA 6061
338.261,344.619,0,UP,9800,28.575,0.0635,16.93333,2,6.35,A,AA 6061
346.453,352.789,0,DOWN,9800,28.575,0.0635,16.93333,2,6.35,A,AA 6061
355.605,361.387,0,UP,9800,28.575,0.0635,18.62667,2,6.35,A,AA 6061
363.157,368.896,0,DOWN,9800,28.575,0.0635,18.62667,2,6.35,A,AA 6061
371.669,376.96,0,UP,9800,28.575,0.0635,20.32,2,6.35,A,AA 6061
378.688,383.957,0,DOWN,9800,28.575,0.0635,20.32,2,6.35,A,AA 6061
386.667,391.552,0,UP,9800,28.575,0.0635,22.01333,2,6.35,A,AA 6061
393.237,398.123,0,DOWN,9800,28.575,0.0635,22.01333,2,6.35,A,AA 6061
402.069,408.427,1,UP,10800,28.575,0.0635,16.93333,2,6.35,A,AA 6061
410.261,416.576,0,DOWN,10800,28.575,0.0635,16.93333,2,6.35,A,AA 6061
419.392,425.195,1,UP,10800,28.575,0.0635,18.62667,2,6.35,A,AA 6061
426.965,432.704,0,DOWN,10800,28.575,0.0635,18.62667,2,6.35,A,AA 6061
435.477,440.789,1,UP,10800,28.575,0.0635,20.32,2,6.35,A,AA 6061
442.496,447.765,0,DOWN,10800,28.575,0.0635,20.32,2,6.35,A,AA 6061
450.475,455.403,1,UP,10800,28.575,0.0635,22.01333,2,6.35,A,AA 6061
457.045,461.931,0,DOWN,10800,28.575,0.0635,22.01333,2,6.35,A,AA 6061
466.099,472.469,0,UP,11800,28.575,0.0635,16.93333,2,6.35,A,AA 6061
474.219,480.64,0,DOWN,11800,28.575,0.0635,16.93333,2,6.35,A,AA 6061
482.731,489.237,0,UP,11800,28.575,0.0635,18.62667,2,6.35,A,AA 6061
491.029,496.768,0,DOWN,11800,28.575,0.0635,18.62667,2,6.35,A,AA 6061
499.541,504.832,0,UP,11800,28.575,0.0635,20.32,2,6.35,A,AA 6061
506.56,511.851,0,DOWN,11800,28.575,0.0635,20.32,2,6.35,A,AA 6061
514.539,519.552,0,UP,11800,28.575,0.0635,22.01333,2,6.35,A,AA 6061
521.069,525.995,0,DOWN,11800,28.575,0.0635,22.01333,2,6.35,A,AA 6061
