start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
255.68,259.52,0,DOWN,3250,25.4,0.0635,14.81667,5,12.7,E,AISI 4140
263.189,266.581,0,UP,3250,25.4,0.0635,16.93333,5,12.7,E,AISI 4140
269.077,272.448,0,DOWN,3250,25.4,0.0635,16.93333,5,12.7,E,AISI 4140
275.947,278.955,0,UP,3250,25.4,0.0635,19.05,5,12.7,E,AISI 4140
281.301,284.288,0,DOWN,3250,25.4,0.0635,19.05,5,12.7,E,AISI 4140
288.363,292.885,0,UP,3750,25.4,0.0635,12.7,5,12.7,E,AISI 4140
295.851,300.352,0,DOWN,3750,25.4,0.0635,12.7,5,12.7,E,AISI 4140
304.256,308.117,0,UP,3750,25.4,0.0635,14.81667,5,12.7,E,AISI 4140
310.827,314.667,0,DOWN,3750,25.4,0.0635,14.81667,5,12.7,E,AISI 4140
318.336,321.728,0,UP,3750,25.4,0.0635,16.93333,5,12.7,E,AISI 4140
324.245,327.595,0,DOWN,3750,25.4,0.0635,16.93333,5,12.7,E,AISI 4140
331.093,334.101,0,UP,3750,25.4,0.0635,19.05,5,12.7,E,AISI 4140
336.448,339.435,0,DOWN,3750,25.4,0.0635,19.05,5,12.7,E,AISI 4140
343.509,348.032,0,UP,4250,25.4,0.0635,12.7,5,12.7,E,AISI 4140
350.997,355.477,0,DOWN,4250,25.4,0.0635,12.7,5,12.7,E,AISI 4140
359.403,363.264,0,UP,4250,25.4,0.0635,14.81667,5,12.7,E,AISI 4140
365.973,369.813,0,DOWN,4250,25.4,0.0635,14.81667,5,12.7,E,AISI 4140
372.843,376.875,0,UP,4250,25.4,0.0635,16.93333,5,12.7,E,AISI 4140
379.371,382.741,0,DOWN,4250,25.4,0.0635,16.93333,5,12.7,E,AISI 4140
386.24,389.269,0,UP,4250,25.4,0.0635,19.05,5,12.7,E,AISI 4140
391.595,394.603,0,DOWN,4250,25.4,0.0635,19.05,5,12.7,E,AISI 4140
398.613,403.115,0,UP,4750,25.4,0.0635,12.7,5,12.7,E,AISI 4140
406.101,410.603,0,DOWN,4750,25.4,0.0635,12.7,5,12.7,E,AISI 4140
414.485,418.368,0,UP,4750,25.4,0.0635,14.81667,5,12.7,E,AISI 4140
421.056,424.917,0,DOWN,4750,25.4,0.0635,14.81667,5,12.7,E,AISI 4140
428.587,431.957,0,UP,4750,25.4,0.0635,16.93333,5,12.7,E,AISI 4140
434.475,437.845,0,DOWN,4750,25.4,0.0635,16.93333,5,12.7,E,AISI 4140
441.344,444.352,0,UP,4750,25.4,0.0635,19.05,5,12.7,E,AISI 4140
446.699,449.685,0,DOWN,4750,25.4,0.0635,19.05,5,12.7,E,AISI 4140
