start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
223.424,227.285,0,DOWN,2900,19.05,0.254,14.81667,4,12.7,D,AISI 4140
230.997,234.389,0,UP,2900,19.05,0.254,16.93333,4,12.7,D,AISI 4140
236.928,240.299,0,DOWN,2900,19.05,0.254,16.93333,4,12.7,D,AISI 4140
243.861,246.869,0,UP,2900,19.05,0.254,19.05,4,12.7,D,AISI 4140
249.259,252.267,0,DOWN,2900,19.05,0.254,19.05,4,12.7,D,AISI 4140
255.659,258.368,0,UP,2900,19.05,0.254,21.16667,4,12.7,D,AISI 4140
260.651,263.339,0,DOWN,2900,19.05,0.254,21.16667,4,12.7,D,AISI 4140
267.307,271.168,0,UP,3400,19.05,0.254,14.81667,4,12.7,D,AISI 4140
273.92,277.781,0,DOWN,3400,19.05,0.254,14.81667,4,12.7,D,AISI 4140
281.515,284.885,0,UP,3400,19.05,0.254,16.93333,4,12.7,D,AISI 4140
287.424,290.816,0,DOWN,3400,19.05,0.254,16.93333,4,12.7,D,AISI 4140
294.357,297.365,0,UP,3400,19.05,0.254,19.05,4,12.7,D,AISI 4140
299.755,302.763,0,DOWN,3400,19.05,0.254,19.05,4,12.7,D,AISI 4140
306.155,308.864,0,UP,3400,19.05,0.254,21.16667,4,12.7,D,AISI 4140
311.147,313.856,0,DOWN,3400,19.05,0.254,21.16667,4,12.7,D,AISI 4140
317.824,321.685,0,UP,3900,19.05,0.254,14.81667,4,12.7,D,AISI 4140
324.416,328.277,0,DOWN,3900,19.05,0.254,14.81667,4,12.7,D,AISI 4140
332.011,335.403,0,UP,3900,19.05,0.254,16.93333,4,12.7,D,AISI 4140
337.941,341.291,0,DOWN,3900,19.05,0.254,16.93333,4,12.7,D,AISI 4140
344.853,347.883,0,UP,3900,19.05,0.254,19.05,4,12.7,D,AISI 4140
350.251,353.237,0,DOWN,3900,19.05,0.254,19.05,4,12.7,D,AISI 4140
356.672,359.381,0,UP,3900,19.05,0.254,21.16667,4,12.7,D,AISI 4140
361.643,364.331,0,DOWN,3900,19.05,0.254,21.16667,4,12.7,D,AISI 4140
368.277,372.16,0,UP,4400,19.05,0.254,14.81667,4,12.7,D,AISI 4140
374.869,378.731,0,DOWN,4400,19.05,0.254,14.81667,4,12.7,D,AISI 4140
382.464,385.856,0,UP,4400,19.05,0.254,16.93333,4,12.7,D,AISI 4140
388.395,391.765,0,DOWN,4400,19.05,0.254,16.93333,4,12.7,D,AISI 4140
395.307,398.336,0,UP,4400,19.05,0.254,19.05,4,12.7,D,AISI 4140
400.704,403.712,0,DOWN,4400,19.05,0.254,19.05,4,12.7,D,AISI 4140
407.104,409.835,0,UP,4400,19.05,0.254,21.16667,4,12.7,D,AISI 4140
412.096,414.805,0,DOWN,4400,19.05,0.254,21.16667,4,12.7,D,AISI 4140
