start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
283.051,286.421,0,DOWN,3600,9.525,0.254,16.93333,4,12.7,D,AISI 4140
289.984,292.992,0,UP,3600,9.525,0.254,19.05,4,12.7,D,AISI 4140
295.381,298.389,0,DOWN,3600,9.525,0.254,19.05,4,12.7,D,AISI 4140
301.803,304.491,0,UP,3600,9.525,0.254,21.16667,4,12.7,D,AISI 4140
306.773,309.461,0,DOWN,3600,9.525,0.254,21.16667,4,12.7,D,AISI 4140
313.408,317.269,0,UP,4100,9.525,0.254,14.81667,4,12.7,D,AISI 4140
320.021,323.861,0,DOWN,4100,9.525,0.254,14.81667,4,12.7,D,AISI 4140
327.595,330.987,0,UP,4100,9.525,0.254,16.93333,4,12.7,D,AISI 4140
333.525,336.896,0,DOWN,4100,9.525,0.254,16.93333,4,12.7,D,AISI 4140
340.459,343.467,0,UP,4100,9.525,0.254,19.05,4,12.7,D,AISI 4140
345.856,348.843,0,DOWN,4100,9.525,0.254,19.05,4,12.7,D,AISI 4140
352.256,354.965,0,UP,4100,9.525,0.254,21.16667,4,12.7,D,AISI 4140
357.227,359.936,0,DOWN,4100,9.525,0.254,21.16667,4,12.7,D,AISI 4140
363.861,367.748,0,UP,4600,9.525,0.254,14.81667,4,12.7,D,AISI 4140
370.494,374.379,0,DOWN,4600,9.525,0.254,14.81667,4,12.7,D,AISI 4140
378.069,381.461,0,UP,4600,9.525,0.254,16.93333,4,12.7,D,AISI 4140
384,387.392,0,DOWN,4600,9.525,0.254,16.93333,4,12.7,D,AISI 4140
390.912,393.941,0,UP,4600,9.525,0.254,19.05,4,12.7,D,AISI 4140
396.309,399.339,0,DOWN,4600,9.525,0.254,19.05,4,12.7,D,AISI 4140
402.731,405.44,0,UP,4600,9.525,0.254,21.16667,4,12.7,D,AISI 4140
407.701,410.411,0,DOWN,4600,9.525,0.254,21.16667,4,12.7,D,AISI 4140
