start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
157.931,159.296,0,DOWN,3700,19.05,0.254,25.4,4,12.7,D,AISI 1018
162.453,163.733,0,UP,3700,19.05,0.254,27.51667,4,12.7,D,AISI 1018
166.165,167.445,0,DOWN,3700,19.05,0.254,27.51667,4,12.7,D,AISI 1018
170.496,171.712,0,UP,3700,19.05,0.254,29.63333,4,12.7,D,AISI 1018
174.037,175.232,0,DOWN,3700,19.05,0.254,29.63333,4,12.7,D,AISI 1018
178.731,180.245,0,UP,4200,19.05,0.254,23.28333,4,12.7,D,AISI 1018
182.891,184.427,0,DOWN,4200,19.05,0.254,23.28333,4,12.7,D,AISI 1018
187.627,189.013,0,UP,4200,19.05,0.254,25.4,4,12.7,D,AISI 1018
191.531,192.939,0,DOWN,4200,19.05,0.254,25.4,4,12.7,D,AISI 1018
196.053,197.355,0,UP,4200,19.05,0.254,27.51667,4,12.7,D,AISI 1018
199.765,201.067,0,DOWN,4200,19.05,0.254,27.51667,4,12.7,D,AISI 1018
204.117,205.312,0,UP,4200,19.05,0.254,29.63333,4,12.7,D,AISI 1018
207.659,208.853,0,DOWN,4200,19.05,0.254,29.63333,4,12.7,D,AISI 1018
212.395,213.931,0,UP,4700,19.05,0.254,23.28333,4,12.7,D,AISI 1018
216.555,218.091,0,DOWN,4700,19.05,0.254,23.28333,4,12.7,D,AISI 1018
221.291,222.677,0,UP,4700,19.05,0.254,25.4,4,12.7,D,AISI 1018
225.195,226.603,0,DOWN,4700,19.05,0.254,25.4,4,12.7,D,AISI 1018
229.717,231.019,0,UP,4700,19.05,0.254,27.51667,4,12.7,D,AISI 1018
233.429,234.731,0,DOWN,4700,19.05,0.254,27.51667,4,12.7,D,AISI 1018
237.781,238.976,0,UP,4700,19.05,0.254,29.63333,4,12.7,D,AISI 1018
241.323,242.517,0,DOWN,4700,19.05,0.254,29.63333,4,12.7,D,AISI 1018
246.016,247.531,0,UP,5200,19.05,0.254,23.28333,4,12.7,D,AISI 1018
250.176,251.691,0,DOWN,5200,19.05,0.254,23.28333,4,12.7,D,AISI 1018
254.891,256.277,0,UP,5200,19.05,0.254,25.4,4,12.7,D,AISI 1018
258.816,260.203,0,DOWN,5200,19.05,0.254,25.4,4,12.7,D,AISI 1018
263.339,264.619,0,UP,5200,19.05,0.254,27.51667,4,12.7,D,AISI 1018
267.051,268.331,0,DOWN,5200,19.05,0.254,27.51667,4,12.7,D,AISI 1018
271.403,272.597,0,UP,5200,19.05,0.254,29.63333,4,12.7,D,AISI 1018
274.923,276.117,0,DOWN,5200,19.05,0.254,29.63333,4,12.7,D,AISI 1018
