start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
193.003,196.144,0,DOWN,4600,4.7625,1.27,19.05,4,12.7,D,AISI 4140
199.467,202.366,0,UP,4600,4.7625,1.27,21.16667,4,12.7,D,AISI 4140
204.518,207.308,0,DOWN,4600,4.7625,1.27,21.16667,4,12.7,D,AISI 4140
211.669,215.531,0,UP,3100,4.7625,0.254,14.81667,4,12.7,D,AISI 4140
218.283,222.123,0,DOWN,3100,4.7625,0.254,14.81667,4,12.7,D,AISI 4140
225.856,229.248,0,UP,3100,4.7625,0.254,16.93333,4,12.7,D,AISI 4140
231.787,235.157,0,DOWN,3100,4.7625,0.254,16.93333,4,12.7,D,AISI 4140
238.72,241.728,0,UP,3100,4.7625,0.254,19.05,4,12.7,D,AISI 4140
244.117,247.104,0,DOWN,3100,4.7625,0.254,19.05,4,12.7,D,AISI 4140
250.517,253.227,0,UP,3100,4.7625,0.254,21.16667,4,12.7,D,AISI 4140
255.488,258.197,0,DOWN,3100,4.7625,0.254,21.16667,4,12.7,D,AISI 4140
262.144,266.005,0,UP,3600,4.7625,0.254,14.81667,4,12.7,D,AISI 4140
268.736,272.597,0,DOWN,3600,4.7625,0.254,14.81667,4,12.7,D,AISI 4140
276.331,279.701,0,UP,3600,4.7625,0.254,16.93333,4,12.7,D,AISI 4140
282.261,285.632,0,DOWN,3600,4.7625,0.254,16.93333,4,12.7,D,AISI 4140
289.152,292.181,0,UP,3600,4.7625,0.254,19.05,4,12.7,D,AISI 4140
294.571,297.579,0,DOWN,3600,4.7625,0.254,19.05,4,12.7,D,AISI 4140
300.992,303.68,0,UP,3600,4.7625,0.254,21.16667,4,12.7,D,AISI 4140
305.963,308.672,0,DOWN,3600,4.7625,0.254,21.16667,4,12.7,D,AISI 4140
312.597,316.459,0,UP,4100,4.7625,0.254,14.81667,4,12.7,D,AISI 4140
319.211,323.051,0,DOWN,4100,4.7625,0.254,14.81667,4,12.7,D,AISI 4140
326.805,330.176,0,UP,4100,4.7625,0.254,16.93333,4,12.7,D,AISI 4140
332.715,336.085,0,DOWN,4100,4.7625,0.254,16.93333,4,12.7,D,AISI 4140
339.648,342.635,0,UP,4100,4.7625,0.254,19.05,4,12.7,D,AISI 4140
345.045,348.032,0,DOWN,4100,4.7625,0.254,19.05,4,12.7,D,AISI 4140
351.445,354.155,0,UP,4100,4.7625,0.254,21.16667,4,12.7,D,AISI 4140
356.437,359.125,0,DOWN,4100,4.7625,0.254,21.16667,4,12.7,D,AISI 4140
363.072,366.955,0,UP,4600,4.7625,0.254,14.81667,4,12.7,D,AISI 4140
369.664,373.568,0,DOWN,4600,4.7625,0.254,14.81667,4,12.7,D,AISI 4140
377.259,380.651,0,UP,4600,4.7625,0.254,16.93333,4,12.7,D,AISI 4140
383.189,386.581,0,DOWN,4600,4.7625,0.254,16.93333,4,12.7,D,AISI 4140
390.101,393.131,0,UP,4600,4.7625,0.254,19.05,4,12.7,D,AISI 4140
395.487,398.528,0,DOWN,4600,4.7625,0.254,19.05,4,12.7,D,AISI 4140
401.92,404.629,0,UP,4600,4.7625,0.254,21.16667,4,12.7,D,AISI 4140
406.891,409.621,0,DOWN,4600,4.7625,0.254,21.16667,4,12.7,D,AISI 4140
