start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
423.125,428.843,1,DOWN,10800,9.525,0.0635,18.62667,2,6.35,A,AA 6061
431.637,436.907,0,UP,10800,9.525,0.0635,20.32,2,6.35,A,AA 6061
438.656,443.904,0,DOWN,10800,9.525,0.0635,20.32,2,6.35,A,AA 6061
446.635,451.52,0,UP,10800,9.525,0.0635,22.01333,2,6.35,A,AA 6061
453.227,458.048,0,DOWN,10800,9.525,0.0635,22.01333,2,6.35,A,AA 6061
462.293,468.608,1,UP,11800,9.525,0.0635,16.93333,2,6.35,A,AA 6061
470.507,476.779,1,DOWN,11800,9.525,0.0635,16.93333,2,6.35,A,AA 6061
479.637,485.376,1,UP,11800,9.525,0.0635,18.62667,2,6.35,A,AA 6061
487.211,492.928,1,DOWN,11800,9.525,0.0635,18.62667,2,6.35,A,AA 6061
495.701,500.949,1,UP,11800,9.525,0.0635,20.32,2,6.35,A,AA 6061
502.741,507.968,1,DOWN,11800,9.525,0.0635,20.32,2,6.35,A,AA 6061
510.72,515.563,1,UP,11800,9.525,0.0635,22.01333,2,6.35,A,AA 6061
517.291,522.155,1,DOWN,11800,9.525,0.0635,22.01333,2,6.35,A,AA 6061
