start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
137.685,139.349,0,DOWN,8250,25.4,0.127,23.28333,5,12.7,E,AISI 1018
142.464,143.893,0,UP,8250,25.4,0.127,27.51667,5,12.7,E,AISI 1018
145.643,147.051,0,DOWN,8250,25.4,0.127,27.51667,5,12.7,E,AISI 1018
150.037,151.275,0,UP,8250,25.4,0.127,31.75,5,12.7,E,AISI 1018
152.96,154.176,0,DOWN,8250,25.4,0.127,31.75,5,12.7,E,AISI 1018
157.035,158.059,0,UP,8250,25.4,0.127,38.1,5,12.7,E,AISI 1018
159.659,160.683,0,DOWN,8250,25.4,0.127,38.1,5,12.7,E,AISI 1018
163.904,165.589,0,UP,8750,25.4,0.127,23.28333,5,12.7,E,AISI 1018
167.467,169.131,0,DOWN,8750,25.4,0.127,23.28333,5,12.7,E,AISI 1018
172.245,173.675,0,UP,8750,25.4,0.127,27.51667,5,12.7,E,AISI 1018
175.424,176.853,0,DOWN,8750,25.4,0.127,27.51667,5,12.7,E,AISI 1018
179.819,181.056,0,UP,8750,25.4,0.127,31.75,5,12.7,E,AISI 1018
182.741,183.957,0,DOWN,8750,25.4,0.127,31.75,5,12.7,E,AISI 1018
186.816,187.861,0,UP,8750,25.4,0.127,38.1,5,12.7,E,AISI 1018
189.44,190.464,0,DOWN,8750,25.4,0.127,38.1,5,12.7,E,AISI 1018
193.643,195.328,0,UP,9250,25.4,0.127,23.28333,5,12.7,E,AISI 1018
197.184,198.869,0,DOWN,9250,25.4,0.127,23.28333,5,12.7,E,AISI 1018
201.963,203.413,0,UP,9250,25.4,0.127,27.51667,5,12.7,E,AISI 1018
205.163,206.571,0,DOWN,9250,25.4,0.127,27.51667,5,12.7,E,AISI 1018
209.557,210.795,0,UP,9250,25.4,0.127,31.75,5,12.7,E,AISI 1018
212.459,213.696,0,DOWN,9250,25.4,0.127,31.75,5,12.7,E,AISI 1018
216.491,217.579,0,UP,9250,25.4,0.127,38.1,5,12.7,E,AISI 1018
219.179,220.203,0,DOWN,9250,25.4,0.127,38.1,5,12.7,E,AISI 1018
223.36,225.067,0,UP,9750,25.4,0.127,23.28333,5,12.7,E,AISI 1018
226.923,228.608,0,DOWN,9750,25.4,0.127,23.28333,5,12.7,E,AISI 1018
231.701,233.131,0,UP,9750,25.4,0.127,27.51667,5,12.7,E,AISI 1018
234.88,236.309,0,DOWN,9750,25.4,0.127,27.51667,5,12.7,E,AISI 1018
239.275,240.512,0,UP,9750,25.4,0.127,31.75,5,12.7,E,AISI 1018
242.197,243.413,0,DOWN,9750,25.4,0.127,31.75,5,12.7,E,AISI 1018
246.272,247.317,0,UP,9750,25.4,0.127,38.1,5,12.7,E,AISI 1018
248.896,249.92,0,DOWN,9750,25.4,0.127,38.1,5,12.7,E,AISI 1018
