start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
341.547,346.347,1,DOWN,11000,12.7,0.127,22.01333,2,6.35,A,AA 6061
349.077,353.557,1,UP,11000,12.7,0.127,23.70667,2,6.35,A,AA 6061
355.285,359.744,1,DOWN,11000,12.7,0.127,23.70667,2,6.35,A,AA 6061
362.453,366.635,1,UP,11000,12.7,0.127,25.4,2,6.35,A,AA 6061
368.32,372.48,1,DOWN,11000,12.7,0.127,25.4,2,6.35,A,AA 6061
375.168,379.093,1,UP,11000,12.7,0.127,27.09333,2,6.35,A,AA 6061
380.736,384.661,1,DOWN,11000,12.7,0.127,27.09333,2,6.35,A,AA 6061
388.757,393.579,1,UP,12000,12.7,0.127,22.01333,2,6.35,A,AA 6061
395.349,400.149,1,DOWN,12000,12.7,0.127,22.01333,2,6.35,A,AA 6061
402.901,407.36,1,UP,12000,12.7,0.127,23.70667,2,6.35,A,AA 6061
409.088,413.568,1,DOWN,12000,12.7,0.127,23.70667,2,6.35,A,AA 6061
416.256,420.459,1,UP,12000,12.7,0.127,25.4,2,6.35,A,AA 6061
422.123,426.304,1,DOWN,12000,12.7,0.127,25.4,2,6.35,A,AA 6061
428.971,432.896,1,UP,12000,12.7,0.127,27.09333,2,6.35,A,AA 6061
434.539,438.464,1,DOWN,12000,12.7,0.127,27.09333,2,6.35,A,AA 6061
