start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
316.224,320.064,0,DOWN,3750,38.1,0.0635,14.81667,5,12.7,E,AISI 1018
323.776,327.189,0,UP,3750,38.1,0.0635,16.93333,5,12.7,E,AISI 1018
329.728,333.099,0,DOWN,3750,38.1,0.0635,16.93333,5,12.7,E,AISI 1018
336.64,339.627,0,UP,3750,38.1,0.0635,19.05,5,12.7,E,AISI 1018
342.059,345.024,0,DOWN,3750,38.1,0.0635,19.05,5,12.7,E,AISI 1018
349.184,353.685,0,UP,4250,38.1,0.0635,12.7,5,12.7,E,AISI 1018
356.736,361.216,0,DOWN,4250,38.1,0.0635,12.7,5,12.7,E,AISI 1018
365.184,369.067,0,UP,4250,38.1,0.0635,14.81667,5,12.7,E,AISI 1018
371.819,375.637,0,DOWN,4250,38.1,0.0635,14.81667,5,12.7,E,AISI 1018
379.392,382.763,0,UP,4250,38.1,0.0635,16.93333,5,12.7,E,AISI 1018
385.344,388.693,0,DOWN,4250,38.1,0.0635,16.93333,5,12.7,E,AISI 1018
392.235,395.264,0,UP,4250,38.1,0.0635,19.05,5,12.7,E,AISI 1018
397.653,400.64,0,DOWN,4250,38.1,0.0635,19.05,5,12.7,E,AISI 1018
404.8,409.301,0,UP,4750,38.1,0.0635,12.7,5,12.7,E,AISI 1018
412.331,416.811,0,DOWN,4750,38.1,0.0635,12.7,5,12.7,E,AISI 1018
420.779,424.661,0,UP,4750,38.1,0.0635,14.81667,5,12.7,E,AISI 1018
427.413,431.253,0,DOWN,4750,38.1,0.0635,14.81667,5,12.7,E,AISI 1018
434.987,438.379,0,UP,4750,38.1,0.0635,16.93333,5,12.7,E,AISI 1018
440.939,444.288,0,DOWN,4750,38.1,0.0635,16.93333,5,12.7,E,AISI 1018
447.829,450.859,0,UP,4750,38.1,0.0635,19.05,5,12.7,E,AISI 1018
453.248,456.235,0,DOWN,4750,38.1,0.0635,19.05,5,12.7,E,AISI 1018
