start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
155.712,158.037,0,UP,3250,0.254,26.67,33.86667,5,50.6,C2,AISI 1018
161.835,163.648,0,DOWN,3250,0.254,26.67,33.86667,5,50.6,C2,AISI 1018
169.216,171.691,0,UP,3250,0.254,26.67,42.33333,5,50.6,C2,AISI 1018
174.976,176.597,0,DOWN,3250,0.254,26.67,42.33333,5,50.6,C2,AISI 1018
182.059,183.616,0,UP,3250,0.254,26.67,50.8,5,50.6,C2,AISI 1018
186.56,188.053,0,DOWN,3250,0.254,26.67,50.8,5,50.6,C2,AISI 1018
193.045,194.368,0,UP,3250,0.254,26.67,59.26667,5,50.6,C2,AISI 1018
197.056,198.336,0,DOWN,3250,0.254,26.67,59.26667,5,50.6,C2,AISI 1018
204.011,206.272,0,UP,2500,0.0508,26.67,33.86667,5,50.6,C2,AISI 1018
210.133,211.883,0,DOWN,2500,0.0508,26.67,33.86667,5,50.6,C2,AISI 1018
218.112,219.904,0,UP,2500,0.0508,26.67,42.33333,5,50.6,C2,AISI 1018
223.232,224.661,0,DOWN,2500,0.0508,26.67,42.33333,5,50.6,C2,AISI 1018
230.315,231.808,0,UP,2500,0.0508,26.67,50.8,5,50.6,C2,AISI 1018
234.773,235.968,0,DOWN,2500,0.0508,26.67,50.8,5,50.6,C2,AISI 1018
241.237,242.539,0,UP,2500,0.0508,26.67,59.26667,5,50.6,C2,AISI 1018
245.248,246.379,0,DOWN,2500,0.0508,26.67,59.26667,5,50.6,C2,AISI 1018
251.947,254.187,0,UP,2750,0.0508,26.67,33.86667,5,50.6,C2,AISI 1018
258.069,259.797,0,DOWN,2750,0.0508,26.67,33.86667,5,50.6,C2,AISI 1018
266.027,267.819,0,UP,2750,0.0508,26.67,42.33333,5,50.6,C2,AISI 1018
271.168,272.555,0,DOWN,2750,0.0508,26.67,42.33333,5,50.6,C2,AISI 1018
278.229,279.723,0,UP,2750,0.0508,26.67,50.8,5,50.6,C2,AISI 1018
282.709,283.904,0,DOWN,2750,0.0508,26.67,50.8,5,50.6,C2,AISI 1018
289.173,290.453,0,UP,2750,0.0508,26.67,59.26667,5,50.6,C2,AISI 1018
293.184,294.443,0,DOWN,2750,0.0508,26.67,59.26667,5,50.6,C2,AISI 1018
299.883,302.144,0,UP,3000,0.0508,26.67,33.86667,5,50.6,C2,AISI 1018
305.984,307.861,0,DOWN,3000,0.0508,26.67,33.86667,5,50.6,C2,AISI 1018
313.984,315.776,0,UP,3000,0.0508,26.67,42.33333,5,50.6,C2,AISI 1018
319.104,320.811,0,DOWN,3000,0.0508,26.67,42.33333,5,50.6,C2,AISI 1018
326.165,327.659,0,UP,3000,0.0508,26.67,50.8,5,50.6,C2,AISI 1018
330.645,331.989,0,DOWN,3000,0.0508,26.67,50.8,5,50.6,C2,AISI 1018
337.109,338.389,0,UP,3000,0.0508,26.67,59.26667,5,50.6,C2,AISI 1018
341.12,342.357,0,DOWN,3000,0.0508,26.67,59.26667,5,50.6,C2,AISI 1018
347.819,350.08,0,UP,3250,0.0508,26.67,33.86667,5,50.6,C2,AISI 1018
353.92,356.096,0,DOWN,3250,0.0508,26.67,33.86667,5,50.6,C2,AISI 1018
361.899,363.712,0,UP,3250,0.0508,26.67,42.33333,5,50.6,C2,AISI 1018
367.019,368.768,0,DOWN,3250,0.0508,26.67,42.33333,5,50.6,C2,AISI 1018
374.08,375.595,0,UP,3250,0.0508,26.67,50.8,5,50.6,C2,AISI 1018
378.56,380.032,0,DOWN,3250,0.0508,26.67,50.8,5,50.6,C2,AISI 1018
385.024,386.325,0,UP,3250,0.0508,26.67,59.26667,5,50.6,C2,AISI 1018
389.056,390.293,0,DOWN,3250,0.0508,26.67,59.26667,5,50.6,C2,AISI 1018
