start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
174.955,176.555,0,DOWN,3500,25.4,0.0635,23.28333,5,12.7,E,AISI 1018
179.691,181.163,0,UP,3500,25.4,0.0635,25.4,5,12.7,E,AISI 1018
183.104,184.555,0,DOWN,3500,25.4,0.0635,25.4,5,12.7,E,AISI 1018
188.181,190.144,0,UP,4000,25.4,0.0635,19.05,5,12.7,E,AISI 1018
192.341,194.283,0,DOWN,4000,25.4,0.0635,19.05,5,12.7,E,AISI 1018
197.632,199.403,0,UP,4000,25.4,0.0635,21.16667,5,12.7,E,AISI 1018
201.493,203.243,0,DOWN,4000,25.4,0.0635,21.16667,5,12.7,E,AISI 1018
206.485,208.085,0,UP,4000,25.4,0.0635,23.28333,5,12.7,E,AISI 1018
210.112,211.691,0,DOWN,4000,25.4,0.0635,23.28333,5,12.7,E,AISI 1018
214.848,216.341,0,UP,4000,25.4,0.0635,25.4,5,12.7,E,AISI 1018
218.24,219.712,0,DOWN,4000,25.4,0.0635,25.4,5,12.7,E,AISI 1018
223.317,225.259,0,UP,4500,25.4,0.0635,19.05,5,12.7,E,AISI 1018
227.477,230.336,0,DOWN,4500,25.4,0.0635,19.05,5,12.7,E,AISI 1018
232.789,234.539,0,UP,4500,25.4,0.0635,21.16667,5,12.7,E,AISI 1018
236.651,238.379,0,DOWN,4500,25.4,0.0635,21.16667,5,12.7,E,AISI 1018
241.643,243.221,0,UP,4500,25.4,0.0635,23.28333,5,12.7,E,AISI 1018
245.248,246.827,0,DOWN,4500,25.4,0.0635,23.28333,5,12.7,E,AISI 1018
249.984,251.477,0,UP,4500,25.4,0.0635,25.4,5,12.7,E,AISI 1018
253.397,254.848,0,DOWN,4500,25.4,0.0635,25.4,5,12.7,E,AISI 1018
258.411,260.395,0,UP,5000,25.4,0.0635,19.05,5,12.7,E,AISI 1018
262.571,264.512,0,DOWN,5000,25.4,0.0635,19.05,5,12.7,E,AISI 1018
267.883,269.675,0,UP,5000,25.4,0.0635,21.16667,5,12.7,E,AISI 1018
271.723,273.493,0,DOWN,5000,25.4,0.0635,21.16667,5,12.7,E,AISI 1018
276.16,278.336,0,UP,5000,25.4,0.0635,23.28333,5,12.7,E,AISI 1018
280,281.941,0,DOWN,5000,25.4,0.0635,23.28333,5,12.7,E,AISI 1018
285.099,286.549,0,UP,5000,25.4,0.0635,25.4,5,12.7,E,AISI 1018
288.491,289.941,0,DOWN,5000,25.4,0.0635,25.4,5,12.7,E,AISI 1018
