start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
276.395,282.731,1,DOWN,9000,38.1,0.0635,16.93333,2,6.35,A,AA 6061
285.547,291.925,1,UP,9000,38.1,0.0635,18.62667,2,6.35,A,AA 6061
293.056,298.816,1,DOWN,9000,38.1,0.0635,18.62667,2,6.35,A,AA 6061
301.568,306.859,1,UP,9000,38.1,0.0635,20.32,2,6.35,A,AA 6061
308.544,313.835,1,DOWN,9000,38.1,0.0635,20.32,2,6.35,A,AA 6061
316.523,321.408,1,UP,9000,38.1,0.0635,22.01333,2,6.35,A,AA 6061
323.051,327.936,1,DOWN,9000,38.1,0.0635,22.01333,2,6.35,A,AA 6061
331.029,337.387,1,UP,10000,38.1,0.0635,16.93333,2,6.35,A,AA 6061
339.179,345.515,1,DOWN,10000,38.1,0.0635,16.93333,2,6.35,A,AA 6061
348.331,354.112,1,UP,10000,38.1,0.0635,18.62667,2,6.35,A,AA 6061
355.84,361.6,1,DOWN,10000,38.1,0.0635,18.62667,2,6.35,A,AA 6061
364.352,369.643,1,UP,10000,38.1,0.0635,20.32,2,6.35,A,AA 6061
371.285,376.619,1,DOWN,10000,38.1,0.0635,20.32,2,6.35,A,AA 6061
379.307,384.192,1,UP,10000,38.1,0.0635,22.01333,2,6.35,A,AA 6061
385.835,390.72,1,DOWN,10000,38.1,0.0635,22.01333,2,6.35,A,AA 6061
393.749,400.107,1,UP,11000,38.1,0.0635,16.93333,2,6.35,A,AA 6061
401.92,408.256,0,DOWN,11000,38.1,0.0635,16.93333,2,6.35,A,AA 6061
411.051,416.811,1,UP,11000,38.1,0.0635,18.62667,2,6.35,A,AA 6061
418.517,424.32,0,DOWN,11000,38.1,0.0635,18.62667,2,6.35,A,AA 6061
427.093,432.363,1,UP,11000,38.1,0.0635,20.32,2,6.35,A,AA 6061
434.069,439.339,1,DOWN,11000,38.1,0.0635,20.32,2,6.35,A,AA 6061
442.048,446.933,1,UP,11000,38.1,0.0635,22.01333,2,6.35,A,AA 6061
448.576,453.44,1,DOWN,11000,38.1,0.0635,22.01333,2,6.35,A,AA 6061
456.512,462.869,0,UP,12000,38.1,0.0635,16.93333,2,6.35,A,AA 6061
464.64,470.976,0,DOWN,12000,38.1,0.0635,16.93333,2,6.35,A,AA 6061
473.792,479.595,0,UP,12000,38.1,0.0635,18.62667,2,6.35,A,AA 6061
481.301,487.061,0,DOWN,12000,38.1,0.0635,18.62667,2,6.35,A,AA 6061
489.813,495.128,0,UP,12000,38.1,0.0635,20.32,2,6.35,A,AA 6061
496.828,502.184,0,DOWN,12000,38.1,0.0635,20.32,2,6.35,A,AA 6061
504.768,509.76,0,UP,12000,38.1,0.0635,22.01333,2,6.35,A,AA 6061
511.317,516.181,0,DOWN,12000,38.1,0.0635,22.01333,2,6.35,A,AA 6061
